,Date,Start (ET),Visitor/Neutral,Visitor Points,Home/Neutral,Home Points, , ,Attend.,Notes
1209,"Mon, Apr 10, 2017",10:30p,Utah Jazz,105,Golden State Warriors,99,Box Score,,"19,596",
1210,"Mon, Apr 10, 2017",10:30p,Houston Rockets,96,Los Angeles Clippers,125,Box Score,,"19,163",
1211,"Tue, Apr 11, 2017",7:30p,Charlotte Hornets,76,Atlanta Hawks,103,Box Score,,"14,205",
1212,"Tue, Apr 11, 2017",8:00p,Oklahoma City Thunder,100,Minnesota Timberwolves,98,Box Score,,"19,356",
1213,"Tue, Apr 11, 2017",8:30p,Denver Nuggets,109,Dallas Mavericks,91,Box Score,,"20,333",
1214,"Tue, Apr 11, 2017",10:30p,New Orleans Pelicans,96,Los Angeles Lakers,108,Box Score,,"18,997",
1215,"Tue, Apr 11, 2017",10:30p,Phoenix Suns,104,Sacramento Kings,129,Box Score,,"17,608",
1216,"Wed, Apr 12, 2017",8:00p,Milwaukee Bucks,94,Boston Celtics,112,Box Score,,"18,624",
1217,"Wed, Apr 12, 2017",8:00p,Brooklyn Nets,73,Chicago Bulls,112,Box Score,,"21,648",
1218,"Wed, Apr 12, 2017",8:00p,Toronto Raptors,98,Cleveland Cavaliers,83,Box Score,,"20,562",
1219,"Wed, Apr 12, 2017",8:00p,Minnesota Timberwolves,118,Houston Rockets,123,Box Score,,"18,055",
1220,"Wed, Apr 12, 2017",8:00p,Atlanta Hawks,86,Indiana Pacers,104,Box Score,,"17,923",
1221,"Wed, Apr 12, 2017",8:00p,Dallas Mavericks,100,Memphis Grizzlies,93,Box Score,,"16,274",
1222,"Wed, Apr 12, 2017",8:00p,Washington Wizards,102,Miami Heat,110,Box Score,,"19,963",
1223,"Wed, Apr 12, 2017",8:00p,Philadelphia 76ers,113,New York Knicks,114,Box Score,,"19,812",
1224,"Wed, Apr 12, 2017",8:00p,Denver Nuggets,111,Oklahoma City Thunder,105,Box Score,,"18,203",
1225,"Wed, Apr 12, 2017",8:00p,Detroit Pistons,109,Orlando Magic,113,Box Score,,"19,458",
1226,"Wed, Apr 12, 2017",9:00p,San Antonio Spurs,97,Utah Jazz,101,Box Score,,"19,911",
1227,"Wed, Apr 12, 2017",10:30p,Los Angeles Lakers,94,Golden State Warriors,109,Box Score,,"19,596",
1228,"Wed, Apr 12, 2017",10:30p,Sacramento Kings,95,Los Angeles Clippers,115,Box Score,,"19,060",
1229,"Wed, Apr 12, 2017",10:30p,New Orleans Pelicans,103,Portland Trail Blazers,100,Box Score,,"19,521",
