,Date,Start (ET),Visitor/Neutral,Visitor Points,Home/Neutral,Home Points, , ,Attend.,Notes
1208,"Mon, Apr 11, 2016",8:00p,Los Angeles Lakers,79,Oklahoma City Thunder,112,Box Score,,"18,203",
1209,"Mon, Apr 11, 2016",9:00p,Dallas Mavericks,101,Utah Jazz,92,Box Score,,"19,911",
1210,"Mon, Apr 11, 2016",10:00p,Sacramento Kings,105,Phoenix Suns,101,Box Score,,"17,288",
1211,"Tue, Apr 12, 2016",7:00p,New York Knicks,90,Indiana Pacers,102,Box Score,,"17,906",
1212,"Tue, Apr 12, 2016",7:30p,Miami Heat,99,Detroit Pistons,93,Box Score,,"18,575",
1213,"Tue, Apr 12, 2016",7:30p,Philadelphia 76ers,98,Toronto Raptors,122,Box Score,,"19,800",
1214,"Tue, Apr 12, 2016",8:00p,Oklahoma City Thunder,98,San Antonio Spurs,102,Box Score,OT,"18,765",
1215,"Tue, Apr 12, 2016",10:30p,Memphis Grizzlies,84,Los Angeles Clippers,110,Box Score,,"19,147",
1216,"Wed, Apr 13, 2016",8:00p,Miami Heat,88,Boston Celtics,98,Box Score,,"18,624",
1217,"Wed, Apr 13, 2016",8:00p,Toronto Raptors,103,Brooklyn Nets,96,Box Score,,"16,517",
1218,"Wed, Apr 13, 2016",8:00p,Philadelphia 76ers,105,Chicago Bulls,115,Box Score,,"21,777",
1219,"Wed, Apr 13, 2016",8:00p,Orlando Magic,103,Charlotte Hornets,117,Box Score,,"17,372",
1220,"Wed, Apr 13, 2016",8:00p,Detroit Pistons,112,Cleveland Cavaliers,110,Box Score,OT,"20,562",
1221,"Wed, Apr 13, 2016",8:00p,San Antonio Spurs,96,Dallas Mavericks,91,Box Score,,"20,346",
1222,"Wed, Apr 13, 2016",8:00p,Sacramento Kings,81,Houston Rockets,116,Box Score,,"18,311",
1223,"Wed, Apr 13, 2016",8:00p,Indiana Pacers,97,Milwaukee Bucks,92,Box Score,,"16,569",
1224,"Wed, Apr 13, 2016",8:00p,New Orleans Pelicans,109,Minnesota Timberwolves,144,Box Score,,"14,889",
1225,"Wed, Apr 13, 2016",8:00p,Atlanta Hawks,98,Washington Wizards,109,Box Score,,"17,399",
1226,"Wed, Apr 13, 2016",10:30p,Memphis Grizzlies,104,Golden State Warriors,125,Box Score,,"19,596",
1227,"Wed, Apr 13, 2016",10:30p,Utah Jazz,96,Los Angeles Lakers,101,Box Score,,"18,997",
1228,"Wed, Apr 13, 2016",10:30p,Los Angeles Clippers,105,Phoenix Suns,114,Box Score,,"18,055",
1229,"Wed, Apr 13, 2016",10:30p,Denver Nuggets,99,Portland Trail Blazers,107,Box Score,,"19,571",
